(18.2,5.00108,3.39993)
(18.2,5.00109,3.19993)
(18.6,5.00109,3.19993)
(18.6,5.00108,3.39993)
(18.2,4.80108,3.39992)
(18.2,4.80109,3.19992)
(18.6,4.80108,3.39992)
(18.6,4.80109,3.19992)
(17.8,5.00108,3.39993)
(17.8,5.00108,3.19993)
(18.2,5.00108,3.19993)
(18.2,5.00108,3.39993)
(17.8,4.80108,3.39992)
(17.8,4.80108,3.19992)
(18.2,4.80108,3.39992)
(18.2,4.80108,3.19992)
(17.4,5.00108,3.39993)
(17.4,5.00108,3.19992)
(17.8,5.00108,3.19993)
(17.8,5.00108,3.39993)
(17.4,4.80108,3.39992)
(17.4,4.80108,3.19992)
(17.8,4.80108,3.39992)
(17.8,4.80108,3.19992)
(17,5.00108,3.39992)
(17,5.00108,3.19992)
(17.4,5.00108,3.19992)
(17.4,5.00108,3.39992)
(17,4.80108,3.39992)
(17,4.80108,3.19992)
(17.4,4.80108,3.39992)
(17.4,4.80108,3.19992)
(16.6,5.00108,3.39992)
(16.6,5.00108,3.19992)
(17,5.00108,3.19992)
(17,5.00108,3.39992)
(16.6,4.80108,3.39992)
(16.6,4.80108,3.19992)
(17,4.80108,3.39992)
(17,4.80108,3.19992)
(16.2,5.00107,3.39992)
(16.2,5.00107,3.19992)
(16.6,5.00108,3.19992)
(16.6,5.00107,3.39992)
(16.2,4.80107,3.39992)
(16.2,4.80107,3.19992)
(16.6,4.80108,3.39992)
(16.6,4.80108,3.19992)
(15.8,5.00108,3.39992)
(15.8,5.00108,3.19992)
(16.2,5.00107,3.19992)
(16.2,5.00107,3.39992)
(15.8,4.80108,3.39992)
(15.8,4.80108,3.19992)
(16.2,4.80107,3.39992)
(16.2,4.80107,3.19992)
(15.4,5.00108,3.39992)
(15.4,5.00108,3.19992)
(15.8,5.00108,3.19992)
(15.8,5.00107,3.39992)
(15.4,4.80108,3.39992)
(15.4,4.80108,3.19992)
(15.8,4.80107,3.39992)
(15.8,4.80108,3.19992)
(15,5.00108,3.39992)
(15,5.00108,3.19992)
(15.4,5.00108,3.19992)
(15.4,5.00108,3.39992)
(15,4.80108,3.39992)
(15,4.80108,3.19992)
(15.4,4.80108,3.39992)
(15.4,4.80108,3.19992)
(14.6,5.00108,3.39993)
(14.6,5.00109,3.19993)
(15,5.00108,3.19993)
(15,5.00108,3.39993)
(14.6,4.80108,3.39992)
(14.6,4.80109,3.19992)
(15,4.80108,3.39992)
(15,4.80108,3.19992)
(14.2,5.00108,3.39993)
(14.2,5.00109,3.19993)
(14.6,5.00109,3.19993)
(14.6,5.00108,3.39993)
(14.2,4.80108,3.39992)
(14.2,4.80109,3.19992)
(14.6,4.80108,3.39992)
(14.6,4.80109,3.19992)
(13.8,5.00109,3.39993)
(13.8,5.0011,3.19993)
(14.2,5.00109,3.19993)
(14.2,5.00108,3.39993)
(13.8,4.80109,3.39992)
(13.8,4.8011,3.19992)
(14.2,4.80108,3.39992)
(14.2,4.80109,3.19992)
(18.6,4.60109,3.39992)
(18.6,4.6011,3.19992)
(18.6,5.0011,3.19993)
(18.6,5.00109,3.39993)
(18.8,4.60109,3.39992)
(18.8,4.6011,3.19992)
(18.8,5.00109,3.39993)
(18.8,5.0011,3.19993)
(18.8,0.601085,3.39979)
(18.8,0.601094,3.19979)
(18.8,0.201094,3.19977)
(18.8,0.201085,3.39977)
(18.6,0.601085,3.39979)
(18.6,0.601094,3.19979)
(18.6,0.201085,3.39978)
(18.6,0.201094,3.19978)
(18.8,4.60109,3.39992)
(18.8,4.6011,3.19992)
(18.8,4.2011,3.1999)
(18.8,4.20109,3.3999)
(18.6,4.60109,3.39992)
(18.6,4.6011,3.19992)
(18.6,4.20109,3.3999)
(18.6,4.2011,3.1999)
(18.8,4.20109,3.3999)
(18.8,4.2011,3.1999)
(18.8,3.8011,3.19989)
(18.8,3.80109,3.39989)
(18.6,4.20109,3.3999)
(18.6,4.2011,3.1999)
(18.6,3.80109,3.39989)
(18.6,3.8011,3.19989)
(18.8,3.80109,3.39989)
(18.8,3.8011,3.19989)
(18.8,3.4011,3.19987)
(18.8,3.40109,3.39987)
(18.6,3.80109,3.39989)
(18.6,3.8011,3.19989)
(18.6,3.40109,3.39988)
(18.6,3.4011,3.19988)
(18.8,3.40109,3.39988)
(18.8,3.4011,3.19988)
(18.8,3.0011,3.19986)
(18.8,3.00109,3.39986)
(18.6,3.40109,3.39988)
(18.6,3.4011,3.19988)
(18.6,3.00109,3.39986)
(18.6,3.0011,3.19986)
(18.8,3.00109,3.39987)
(18.8,3.0011,3.19987)
(18.8,2.6011,3.19985)
(18.8,2.60109,3.39985)
(18.6,3.00109,3.39987)
(18.6,3.0011,3.19987)
(18.6,2.60109,3.39986)
(18.6,2.6011,3.19986)
(18.8,2.60109,3.39986)
(18.8,2.6011,3.19986)
(18.8,2.2011,3.19984)
(18.8,2.20109,3.39984)
(18.6,2.60109,3.39986)
(18.6,2.6011,3.19986)
(18.6,2.20109,3.39984)
(18.6,2.2011,3.19984)
(18.8,2.20109,3.39984)
(18.8,2.2011,3.19984)
(18.8,1.8011,3.19983)
(18.8,1.80109,3.39983)
(18.6,2.20109,3.39985)
(18.6,2.2011,3.19985)
(18.6,1.80109,3.39983)
(18.6,1.8011,3.19983)
(18.8,1.80109,3.39983)
(18.8,1.80109,3.19983)
(18.8,1.40109,3.19982)
(18.8,1.40109,3.39982)
(18.6,1.80109,3.39984)
(18.6,1.80109,3.19984)
(18.6,1.40109,3.39982)
(18.6,1.40109,3.19982)
(18.8,1.40109,3.39982)
(18.8,1.40109,3.19982)
(18.8,1.00109,3.1998)
(18.8,1.00109,3.3998)
(18.6,1.40109,3.39982)
(18.6,1.40109,3.19982)
(18.6,1.00109,3.39981)
(18.6,1.00109,3.19981)
(18.8,1.00108,3.39981)
(18.8,1.00109,3.19981)
(18.8,0.601093,3.19979)
(18.8,0.601085,3.39979)
(18.6,1.00109,3.39981)
(18.6,1.00109,3.19981)
(18.6,0.601085,3.39979)
(18.6,0.601093,3.19979)
(14.4,0.20108,3.39979)
(14.4,0.201094,3.19979)
(14.8,0.201094,3.19979)
(14.8,0.20108,3.39979)
(14.4,0.00108006,3.39977)
(14.4,0.00109362,3.19977)
(14.8,0.00107999,3.39977)
(14.8,0.00109355,3.19977)
(14.8,0.201081,3.39979)
