(5.04126,-2.88006e-05,3.39987)
(5.04125,-2.93575e-05,3.19987)
(0.0412543,4.01313e-05,3.19999)
(0.0412591,4.06882e-05,3.39999)
(5.04133,4.99997,3.39985)
(5.04132,4.99997,3.19985)
(0.0413286,5.00004,3.39997)
(0.0413238,5.00004,3.19997)
(4.84126,-2.38299e-05,3.59987)
(4.84126,-2.50827e-05,3.39987)
(4.44126,-1.94649e-05,3.39988)
(4.44126,-1.82121e-05,3.59988)
(4.84126,0.199976,3.59987)
(4.84126,0.199975,3.39987)
(4.44126,0.199982,3.59988)
(4.44126,0.199981,3.39988)
(4.44126,-1.72199e-05,3.59988)
(4.44126,-1.92545e-05,3.39988)
(4.04126,-1.345e-05,3.39989)
(4.04126,-1.14154e-05,3.59989)
(4.44127,0.199983,3.59988)
(4.44126,0.199981,3.39988)
(4.04127,0.199989,3.59989)
(4.04126,0.199987,3.39989)
(4.04126,-1.15174e-05,3.59989)
(4.04126,-1.36715e-05,3.39989)
(3.64126,-8.1398e-06,3.3999)
(3.64126,-5.98568e-06,3.5999)
(4.04127,0.199988,3.59989)
(4.04126,0.199986,3.39989)
(3.64127,0.199994,3.5999)
(3.64126,0.199992,3.3999)
(3.64126,-5.60564e-06,3.5999)
(3.64126,-7.73887e-06,3.3999)
(3.24126,-2.01618e-06,3.39991)
(3.24126,1.17051e-07,3.59991)
(3.64127,0.199994,3.5999)
(3.64126,0.199992,3.3999)
(3.24127,0.2,3.59991)
(3.24126,0.199998,3.39991)
(1.64126,2.12667e-05,3.59995)
(1.64126,1.9308e-05,3.39995)
(1.24126,2.48363e-05,3.39996)
(1.24126,2.6795e-05,3.59996)
(1.64127,0.200021,3.59995)
(1.64126,0.200019,3.39995)
(1.24127,0.200027,3.59996)
(1.24126,0.200025,3.39996)
(1.24126,2.64758e-05,3.59996)
(1.24126,2.4949e-05,3.39996)
(0.841259,3.04668e-05,3.39997)
(0.841264,3.19936e-05,3.59997)
(1.24127,0.200026,3.59996)
(1.24126,0.200025,3.39996)
(0.841267,0.200032,3.59997)
(0.841262,0.20003,3.39997)
(0.841265,3.2291e-05,3.59997)
(0.84126,3.11614e-05,3.39997)
(0.44126,3.58908e-05,3.39998)
(0.441265,3.70204e-05,3.59998)
(0.841267,0.200032,3.59997)
(0.841262,0.200031,3.39997)
(0.441267,0.200037,3.59998)
(0.441262,0.200036,3.39998)
(0.441265,3.59121e-05,3.59998)
(0.441259,3.59087e-05,3.39998)
(0.0412594,4.09011e-05,3.39999)
(0.0412651,4.09046e-05,3.59999)
(0.441268,0.200036,3.59998)
(0.441262,0.200036,3.39998)
(0.0412676,0.200041,3.59999)
(0.0412619,0.200041,3.39999)
(0.24133,4.60004,3.59997)
(0.241324,4.60004,3.39997)
(0.241319,4.20004,3.39997)
(0.241325,4.20004,3.59997)
(0.0413303,4.60004,3.59997)
(0.0413242,4.60004,3.39997)
(0.0413252,4.20004,3.59997)
(0.0413192,4.20004,3.39998)
(0.241325,4.20004,3.59997)
(0.241319,4.20004,3.39997)
(0.241314,3.80004,3.39997)
(0.24132,3.80004,3.59997)
(0.0413253,4.20004,3.59997)
(0.041319,4.20004,3.39998)
(0.0413198,3.80004,3.59998)
(0.0413136,3.80004,3.39998)
(0.24132,3.80004,3.59997)
(0.241313,3.80004,3.39997)
(0.241308,3.40004,3.39997)
(0.241314,3.40004,3.59997)
(0.0413198,3.80004,3.59998)
(0.0413135,3.80004,3.39998)
(0.0413141,3.40004,3.59998)
(0.0413078,3.40004,3.39998)
(0.241314,3.40004,3.59997)
(0.241308,3.40004,3.39997)
(0.241302,3.00004,3.39997)
(0.241308,3.00004,3.59997)
(0.0413138,3.40004,3.59998)
(0.0413077,3.40004,3.39998)
(0.0413081,3.00004,3.59998)
(0.0413021,3.00004,3.39998)
(0.241308,3.00004,3.59997)
(0.241302,3.00004,3.39997)
(0.241296,2.60004,3.39997)
(0.241302,2.60004,3.59997)
(0.0413079,3.00004,3.59998)
(0.0413022,3.00004,3.39998)
(0.0413021,2.60004,3.59998)
(0.0412964,2.60004,3.39998)
(0.241302,2.60004,3.59997)
(0.241297,2.60004,3.39997)
(0.241291,2.20004,3.39997)
(0.241297,2.20004,3.59997)
(0.0413023,2.60004,3.59998)
(0.0412966,2.60004,3.39998)
(0.0412968,2.20004,3.59998)
(0.0412911,2.20004,3.39998)
(0.241297,2.20004,3.59997)
(0.241291,2.20004,3.39997)
(0.241285,1.80004,3.39998)
(0.241291,1.80004,3.59998)
(0.0412967,2.20004,3.59998)
(0.041291,2.20004,3.39998)
(0.0412911,1.80004,3.59998)
(0.0412854,1.80004,3.39998)
(0.241291,1.80004,3.59998)
(0.241285,1.80004,3.39998)
(0.24128,1.40004,3.39998)
(0.241286,1.40004,3.59998)
(0.0412913,1.80004,3.59998)
(0.0412853,1.80004,3.39998)
(0.0412863,1.40004,3.59998)
(0.0412803,1.40004,3.39998)
(0.241286,1.40004,3.59998)
(0.24128,1.40004,3.39998)
(0.241274,1.00004,3.39998)
(0.24128,1.00004,3.59998)
(0.041286,1.40004,3.59998)
(0.0412802,1.40004,3.39998)
(0.0412802,1.00004,3.59998)
(0.0412744,1.00004,3.39998)
(0.24128,1.00004,3.59998)
(0.241274,1.00004,3.39998)
(0.241269,0.600038,3.39998)
(0.241275,0.600038,3.59998)
(0.04128,1.00004,3.59998)
(0.0412741,1.00004,3.39998)
(0.0412746,0.600041,3.59998)
(0.0412687,0.60004,3.39998)
(0.241274,0.600039,3.59998)
(0.241269,0.600038,3.39998)
(0.241263,0.200038,3.39998)
(0.241269,0.200039,3.59998)
(0.0412745,0.600042,3.59998)
(0.0412687,0.600041,3.39999)
(0.0412686,0.200042,3.59999)
(0.0412628,0.200041,3.39999)
(0.241336,5.00004,3.59997)
(0.24133,5.00004,3.39997)
(0.241324,4.60004,3.39997)
(0.24133,4.60004,3.59997)
(0.0413358,5.00004,3.59997)
(0.0413302,5.00004,3.39997)
(0.0413296,4.60004,3.59997)
(0.041324,4.60004,3.39997)
(0.641334,4.80003,3.59996)
(0.641328,4.80003,3.39996)
(0.241328,4.80004,3.39997)
(0.241334,4.80004,3.59997)
(0.641336,5.00003,3.59996)
(0.64133,5.00003,3.39996)
(0.241336,5.00004,3.59997)
(0.24133,5.00004,3.39997)
(4.64133,4.79998,3.59986)
(4.64133,4.79998,3.39986)
(4.24133,4.79998,3.39987)
(4.24133,4.79998,3.59987)
(4.64133,4.99998,3.59986)
(4.64133,4.99998,3.39986)
(4.24133,4.99998,3.59987)
(4.24133,4.99998,3.39987)
(4.24133,4.79998,3.59987)
(4.24133,4.79998,3.39987)
(3.84133,4.79999,3.39988)
(3.84133,4.79999,3.59988)
(4.24133,4.99998,3.59987)
(4.24133,4.99998,3.39987)
(3.84133,4.99999,3.59988)
(3.84133,4.99999,3.39988)
(3.84133,4.79999,3.59988)
(3.84133,4.79999,3.39988)
(3.44133,4.79999,3.39989)
(3.44133,4.79999,3.59989)
(3.84133,4.99999,3.59988)
(3.84133,4.99999,3.39988)
(3.44133,4.99999,3.59989)
(3.44133,4.99999,3.39989)
(3.44133,4.79999,3.59989)
(3.44133,4.79999,3.39989)
(3.04133,4.8,3.3999)
(3.04133,4.8,3.5999)
(3.44133,4.99999,3.59989)
(3.44133,4.99999,3.39989)
(3.04133,5,3.5999)
(3.04133,5,3.3999)
(3.04133,4.8,3.5999)
(3.04133,4.8,3.3999)
(2.64133,4.8,3.39991)
(2.64133,4.8,3.59991)
(3.04133,5,3.5999)
(3.04133,5,3.3999)
(2.64133,5,3.59991)
(2.64133,5,3.39991)
(2.64133,4.8,3.59991)
(2.64133,4.8,3.39991)
(2.24133,4.80001,3.39992)
(2.24133,4.80001,3.59992)
(2.64133,5,3.59991)
(2.64133,5,3.39991)
(2.24133,5.00001,3.59992)
(2.24133,5.00001,3.39992)
(2.24133,4.80001,3.59992)
(2.24133,4.80001,3.39992)
(1.84133,4.80001,3.39993)
(1.84133,4.80001,3.59993)
(2.24133,5.00001,3.59992)
(2.24133,5.00001,3.39992)
(1.84133,5.00001,3.59993)
(1.84133,5.00001,3.39993)
(1.84133,4.80001,3.59993)
(1.84133,4.80001,3.39993)
(1.44133,4.80002,3.39994)
(1.44133,4.80002,3.59994)
(1.84133,5.00001,3.59993)
(1.84133,5.00001,3.39993)
(1.44133,5.00002,3.59994)
(1.44133,5.00002,3.39994)
(1.44133,4.80002,3.59994)
(1.44133,4.80002,3.39994)
(1.04133,4.80003,3.39995)
(1.04133,4.80002,3.59995)
(1.44133,5.00002,3.59994)
(1.44133,5.00002,3.39994)
(1.04133,5.00002,3.59995)
(1.04133,5.00003,3.39995)
(1.04133,4.80003,3.59995)
(1.04133,4.80003,3.39995)
(0.641326,4.80003,3.39996)
(0.641332,4.80003,3.59996)
(1.04133,5.00003,3.59995)
(1.04133,5.00003,3.39995)
(0.641335,5.00003,3.59996)
(0.641329,5.00003,3.39996)
(4.64133,4.99998,3.59986)
(4.64133,4.99998,3.39986)
(5.04133,4.99997,3.39985)
(5.04133,4.99997,3.59985)
(4.64133,4.79998,3.59986)
(4.64133,4.79998,3.39986)
(5.04133,4.79997,3.59985)
(5.04133,4.79997,3.39985)
(5.04133,4.79997,3.59985)
(5.04132,4.79997,3.39985)
(5.04132,4.39997,3.39985)
(5.04132,4.39997,3.59985)
(4.84133,4.79997,3.59986)
(4.84133,4.79997,3.39986)
(4.84132,4.39997,3.59986)
(4.84132,4.39997,3.39986)
(5.04132,4.39997,3.59985)
(5.04132,4.39997,3.39985)
(5.04131,3.99997,3.39986)
(5.04132,3.99997,3.59986)
(4.84132,4.39997,3.59986)
(4.84132,4.39997,3.39986)
(4.84132,3.99997,3.59986)
(4.84131,3.99997,3.39986)
(5.04132,3.99997,3.59986)
(5.04131,3.99997,3.39986)
(5.04131,3.59997,3.39986)
(5.04131,3.59997,3.59986)
(4.84132,3.99997,3.59986)
(4.84131,3.99997,3.39986)
(4.84131,3.59997,3.59986)
(4.84131,3.59997,3.39986)
(5.04131,3.59997,3.59986)
(5.04131,3.59997,3.39986)
(5.0413,3.19997,3.39986)
(5.04131,3.19997,3.59986)
(4.84131,3.59997,3.59986)
(4.84131,3.59997,3.39986)
(4.84131,3.19997,3.59986)
(4.8413,3.19997,3.39986)
(5.04131,3.19997,3.59986)
(5.0413,3.19997,3.39986)
(5.0413,2.79997,3.39986)
(5.0413,2.79997,3.59986)
(4.84131,3.19997,3.59986)
(4.8413,3.19997,3.39986)
(4.8413,2.79997,3.59986)
(4.8413,2.79997,3.39986)
(5.0413,2.79997,3.59986)
(5.0413,2.79997,3.39986)
(5.04129,2.39997,3.39986)
(5.04129,2.39997,3.59986)
(4.8413,2.79997,3.59986)
(4.8413,2.79997,3.39986)
(4.8413,2.39997,3.59986)
(4.84129,2.39997,3.39986)
(5.0413,2.39997,3.59986)
(5.04129,2.39997,3.39986)
(5.04129,1.99997,3.39986)
(5.04129,1.99997,3.59986)
(4.8413,2.39997,3.59986)
(4.84129,2.39997,3.39986)
(4.84129,1.99997,3.59986)
(4.84129,1.99997,3.39987)
(5.04129,1.99997,3.59986)
(5.04129,1.99997,3.39986)
(5.04128,1.59997,3.39986)
(5.04128,1.59997,3.59986)
(4.84129,1.99997,3.59986)
(4.84129,1.99997,3.39986)
(4.84128,1.59997,3.59987)
(4.84128,1.59997,3.39987)
(5.04128,1.59997,3.59986)
(5.04128,1.59997,3.39986)
(5.04127,1.19997,3.39986)
(5.04128,1.19997,3.59986)
(4.84128,1.59998,3.59987)
(4.84128,1.59997,3.39987)
(4.84128,1.19998,3.59987)
(4.84128,1.19997,3.39987)
(5.04128,1.19997,3.59986)
(5.04127,1.19997,3.39986)
(5.04127,0.799972,3.39986)
(5.04127,0.799972,3.59986)
(4.84128,1.19997,3.59987)
(4.84127,1.19997,3.39987)
(4.84127,0.799975,3.59987)
(4.84127,0.799974,3.39987)
(5.04127,0.799972,3.59986)
(5.04127,0.799972,3.39986)
(5.04126,0.399972,3.39987)
(5.04127,0.399972,3.59987)
(4.84127,0.799975,3.59987)
(4.84127,0.799974,3.39987)
(4.84127,0.399975,3.59987)
(4.84126,0.399974,3.39987)
(5.04127,0.399973,3.59986)
(5.04126,0.399972,3.39987)
(5.04126,-2.81654e-05,3.39987)
(5.04126,-2.72798e-05,3.59987)
(4.84127,0.399976,3.59987)
(4.84126,0.399975,3.39987)
(4.84126,-2.43043e-05,3.59987)
(4.84126,-2.519e-05,3.39987)
(2.04126,1.6129e-05,3.59994)
(2.04126,1.40322e-05,3.39994)
(1.64126,1.94692e-05,3.39995)
(1.64126,2.15659e-05,3.59995)
(2.04127,0.200016,3.59994)
(2.04126,0.200014,3.39994)
(1.64127,0.200022,3.59995)
(1.64126,0.200019,3.39995)
(2.44126,1.11578e-05,3.59993)
(2.44126,9.06707e-06,3.39993)
(2.04126,1.42499e-05,3.39994)
