(-4.59999,11.9437,3.39991)
(-4.59999,11.9437,3.19991)
(-4.59999,12.1437,3.19991)
(-4.59999,12.1437,3.39991)
(-4.19999,11.9437,3.39991)
(-4.19999,11.9437,3.19991)
(-4.19999,12.1437,3.3999)
(-4.19999,12.1437,3.1999)
(-4.19999,11.9437,3.3999)
(-4.19999,11.9437,3.1999)
(-4.19999,12.1437,3.1999)
(-4.19999,12.1437,3.3999)
(-3.79999,11.9437,3.3999)
(-3.79999,11.9437,3.1999)
(-3.79999,12.1437,3.3999)
(-3.79999,12.1437,3.1999)
(-3.79999,11.9437,3.3999)
(-3.79999,11.9437,3.1999)
(-3.79999,12.1437,3.1999)
(-3.79999,12.1437,3.3999)
(-3.39999,11.9437,3.3999)
(-3.39999,11.9437,3.1999)
(-3.39999,12.1437,3.3999)
(-3.39999,12.1437,3.1999)
(-3.39999,11.9437,3.3999)
(-3.39999,11.9437,3.1999)
(-3.39999,12.1437,3.1999)
(-3.39999,12.1437,3.3999)
(-2.99999,11.9437,3.3999)
(-2.99999,11.9437,3.1999)
(-2.99999,12.1437,3.3999)
(-2.99999,12.1437,3.1999)
(-2.99999,11.9437,3.3999)
(-2.99999,11.9437,3.1999)
(-2.99999,12.1437,3.1999)
(-2.99999,12.1437,3.3999)
(-2.59999,11.9437,3.39989)
(-2.59999,11.9437,3.19989)
(-2.59999,12.1437,3.3999)
(-2.59999,12.1437,3.1999)
(-2.59999,11.9437,3.39989)
(-2.59999,11.9437,3.19989)
(-2.59999,12.1437,3.1999)
(-2.59999,12.1437,3.3999)
(-2.19999,11.9437,3.39989)
(-2.19999,11.9437,3.19989)
(-2.19999,12.1437,3.3999)
(-2.19999,12.1437,3.1999)
(-2.19999,11.9437,3.39989)
(-2.19999,11.9437,3.19989)
(-2.19999,12.1437,3.1999)
(-2.19999,12.1437,3.3999)
(-1.79999,11.9437,3.39989)
(-1.79999,11.9437,3.19989)
(-1.79999,12.1437,3.3999)
(-1.79999,12.1437,3.1999)
(-1.79999,11.9437,3.39989)
(-1.79999,11.9437,3.19989)
(-1.79999,12.1437,3.1999)
(-1.79999,12.1437,3.3999)
(-1.39999,11.9437,3.39989)
(-1.39999,11.9437,3.19989)
(-1.39999,12.1437,3.39989)
(-1.39999,12.1437,3.19989)
(-1.39999,11.9437,3.39989)
(-1.39999,11.9437,3.19989)
(-1.39999,12.1437,3.19989)
(-1.39999,12.1437,3.39989)
(-0.999992,11.9437,3.39989)
(-0.999993,11.9437,3.19989)
(-0.99999,12.1437,3.39989)
(-0.999991,12.1437,3.19989)
(-0.999993,11.9437,3.39989)
(-0.999994,11.9437,3.19989)
(-0.999991,12.1437,3.19989)
(-0.99999,12.1437,3.39989)
(-0.599993,11.9436,3.39989)
(-0.599994,11.9436,3.19989)
(-0.59999,12.1436,3.39989)
(-0.599991,12.1436,3.19989)
(-0.599993,11.9436,3.39989)
(-0.599994,11.9436,3.19989)
(-0.599991,12.1436,3.19989)
(-0.59999,12.1436,3.39989)
(-0.199993,11.9436,3.39989)
(-0.199994,11.9436,3.19989)
(-0.19999,12.1436,3.39989)
(-0.199991,12.1436,3.19989)
(-4.79999,11.9437,3.19992)
(-4.79999,11.9437,2.99992)
(-4.79999,12.1437,2.99991)
(-4.79999,12.1437,3.19991)
(-4.39999,11.9437,3.19991)
(-4.39999,11.9437,2.99991)
(-4.39999,12.1437,3.19991)
(-4.39999,12.1437,2.99991)
(-4.39999,11.9437,3.19991)
(-4.39999,11.9437,2.99991)
(-4.39999,12.1437,2.99991)
(-4.39999,12.1437,3.19991)
(-3.99999,11.9437,3.19991)
(-3.99999,11.9437,2.99991)
(-3.99999,12.1437,3.19991)
(-3.99999,12.1437,2.99991)
(-3.99999,11.9437,3.1999)
(-3.99999,11.9437,2.9999)
(-3.99999,12.1437,2.99991)
(-3.99999,12.1437,3.19991)
(-3.59999,11.9437,3.1999)
(-3.59999,11.9437,2.9999)
(-3.59999,12.1437,3.1999)
(-3.59999,12.1437,2.9999)
(-3.59999,11.9437,3.1999)
(-3.59999,11.9437,2.9999)
(-3.59999,12.1437,2.99991)
(-3.59999,12.1437,3.19991)
(-3.19999,11.9437,3.1999)
(-3.19999,11.9437,2.9999)
(-3.19999,12.1437,3.19991)
(-3.19999,12.1437,2.99991)
(-3.19999,11.9437,3.1999)
(-3.19999,11.9437,2.9999)
(-3.19999,12.1437,2.99991)
(-3.19999,12.1437,3.19991)
(-2.79999,11.9437,3.19989)
(-2.79999,11.9437,2.99989)
(-2.79999,12.1437,3.19991)
(-2.79999,12.1437,2.99991)
(-2.79999,11.9437,3.19989)
(-2.79999,11.9437,2.99989)
(-2.79999,12.1437,2.99991)
(-2.79999,12.1437,3.19991)
(-2.39999,11.9437,3.19989)
(-2.39999,11.9437,2.99989)
(-2.39999,12.1437,3.19991)
(-2.39999,12.1437,2.99991)
(-2.39999,11.9437,3.19989)
(-2.39999,11.9437,2.99989)
(-2.39999,12.1437,2.99991)
(-2.39999,12.1437,3.19991)
(-1.99999,11.9437,3.19989)
(-1.99999,11.9437,2.99989)
(-1.99999,12.1437,3.19991)
(-1.99999,12.1437,2.99991)
(-1.99999,11.9437,3.19989)
(-2,11.9437,2.99989)
(-1.99999,12.1437,2.9999)
(-1.99999,12.1437,3.1999)
(-1.59999,11.9437,3.19989)
(-1.6,11.9437,2.99989)
(-1.59999,12.1437,3.1999)
(-1.59999,12.1437,2.9999)
(-1.6,11.9437,3.19989)
(-1.6,11.9437,2.99989)
(-1.59999,12.1437,2.9999)
(-1.59999,12.1437,3.1999)
(-1.2,11.9437,3.19989)
(-1.2,11.9437,2.99989)
(-1.19999,12.1437,3.1999)
(-1.19999,12.1437,2.9999)
(-1.2,11.9437,3.19989)
(-1.2,11.9437,2.99989)
(-1.19999,12.1437,2.9999)
(-1.19999,12.1437,3.1999)
(-0.799996,11.9436,3.19989)
(-0.799997,11.9437,2.99989)
(-0.799989,12.1436,3.19989)
(-0.79999,12.1437,2.99989)
(-0.799998,11.9437,3.1999)
(-0.799998,11.9436,2.9999)
(-0.799989,12.1436,2.99989)
(-0.799989,12.1437,3.19989)
(-0.399998,11.9436,3.1999)
(-0.399998,11.9436,2.9999)
(-0.399989,12.1436,3.19989)
(-0.399989,12.1436,2.99989)
(-4.79999,12.2437,3.39991)
(-4.79999,12.2437,3.19991)
(-4.79999,12.1437,3.19991)
(-4.79999,12.1437,3.39991)
(-4.99999,12.2437,3.39991)
(-4.99999,12.2437,3.19991)
(-4.99999,12.1437,3.39991)
(-4.99999,12.1437,3.19991)
(-4.79999,11.9437,3.39991)
(-4.79999,11.9437,3.19991)
(-4.79999,11.8437,3.19991)
(-4.79999,11.8437,3.39991)
(-4.99999,11.9437,3.39991)
(-4.99999,11.9437,3.19991)
(-4.99999,11.8437,3.39991)
(-4.99999,11.8437,3.19991)
(1.0683e-05,12.2436,3.19989)
(8.24456e-06,12.2436,2.99989)
(7.28779e-06,12.1436,2.9999)
(9.72625e-06,12.1436,3.1999)
(-0.199989,12.2436,3.19989)
(-0.199992,12.2436,2.99989)
(-0.19999,12.1436,3.1999)
(-0.199993,12.1436,2.9999)
(7.47767e-06,11.9436,3.19989)
(2.84303e-06,11.9436,2.99989)
(2.38639e-06,11.8436,2.9999)
(7.02104e-06,11.8436,3.1999)
(-0.199993,11.9436,3.19989)
(-0.199997,11.9436,2.99989)
(-0.199993,11.8436,3.1999)
(-0.199998,11.8436,2.9999)
(-4.99999,12.1437,3.39991)
(-4.99999,12.1437,3.19991)
(-4.59999,12.1437,3.19991)
(-4.59999,12.1437,3.39991)
(-4.99999,11.9437,3.39991)
(-4.99999,11.9437,3.19991)
(-4.59999,11.9437,3.39991)
(-4.59999,11.9437,3.19991)
(-0.39999,12.1436,3.19989)
(-0.399991,12.1436,2.99989)
(8.98857e-06,12.1436,2.99989)
(9.75673e-06,12.1436,3.19989)
(-0.399996,11.9436,3.1999)
(-0.399997,11.9436,2.9999)
(4.24254e-06,11.9436,3.1999)
(3.47438e-06,11.9436,2.9999)
(-4.79999,12.2437,3.39991)
(-4.79999,12.2437,3.19991)
(-4.99999,12.2437,3.19991)
(-4.99999,12.2437,3.39991)
(-4.79999,12.6437,3.39991)
(-4.79999,12.6437,3.19991)
(-4.99999,12.6437,3.3999)
(-4.99999,12.6437,3.1999)
(-4.79999,12.6437,3.39991)
(-4.79998,12.6437,3.19991)
(-4.99998,12.6437,3.1999)
(-4.99999,12.6437,3.3999)
(-4.79998,13.0437,3.3999)
(-4.79998,13.0437,3.1999)
(-4.99998,13.0437,3.3999)
(-4.99998,13.0437,3.1999)
(-4.79999,13.0437,3.3999)
(-4.79998,13.0437,3.1999)
(-4.99998,13.0437,3.19989)
(-4.99999,13.0437,3.39989)
(-4.79998,13.4437,3.39989)
(-4.79998,13.4437,3.19989)
(-4.99998,13.4437,3.39989)
(-4.99998,13.4437,3.19989)
(-4.79998,13.4437,3.3999)
(-4.79998,13.4437,3.1999)
(-4.99998,13.4437,3.19989)
(-4.99998,13.4437,3.39989)
(-4.79998,13.8437,3.39989)
(-4.79998,13.8437,3.19989)
(-4.99998,13.8437,3.39988)
(-4.99997,13.8437,3.19988)
(-4.79998,13.8437,3.39989)
(-4.79997,13.8437,3.19989)
(-4.99997,13.8437,3.19989)
(-4.99998,13.8437,3.39989)
(-4.79998,14.2437,3.39989)
(-4.79997,14.2437,3.19989)
(-4.99998,14.2437,3.39988)
(-4.99997,14.2437,3.19988)
(-4.79998,14.2437,3.39989)
(-4.79997,14.2437,3.19989)
(-4.99997,14.2437,3.19988)
(-4.99998,14.2437,3.39988)
(-4.79998,14.6437,3.39988)
(-4.79997,14.6437,3.19988)
(-4.99998,14.6437,3.39988)
(-4.99997,14.6437,3.19988)
(-4.79998,14.6437,3.39989)
(-4.79997,14.6437,3.19989)
(-4.99997,14.6437,3.19988)
(-4.99998,14.6437,3.39988)
(-4.79998,15.0437,3.39988)
(-4.79997,15.0437,3.19988)
(-4.99998,15.0437,3.39988)
(-4.99997,15.0437,3.19988)
(-4.79998,15.0437,3.39989)
(-4.79997,15.0437,3.19989)
(-4.99997,15.0437,3.19988)
(-4.99998,15.0437,3.39988)
(-4.79997,15.4437,3.39988)
(-4.79997,15.4437,3.19988)
(-4.99997,15.4437,3.39987)
(-4.99997,15.4437,3.19987)
(-4.79998,15.4437,3.39988)
(-4.79997,15.4437,3.19988)
(-4.99997,15.4437,3.19988)
(-4.99998,15.4437,3.39988)
(-4.79997,15.8437,3.39987)
(-4.79997,15.8437,3.19987)
(-4.99997,15.8437,3.39987)
(-4.99997,15.8437,3.19987)
(-4.79997,15.8437,3.39988)
(-4.79996,15.8437,3.19988)
(-4.99996,15.8437,3.19987)
(-4.99997,15.8437,3.39987)
(-4.79997,16.2437,3.39987)
(-4.79996,16.2437,3.19987)
(-4.99997,16.2437,3.39986)
(-4.99996,16.2437,3.19986)
(-4.79997,16.2437,3.39987)
(-4.79996,16.2437,3.19987)
(-4.99996,16.2437,3.19986)
(-4.99997,16.2437,3.39986)
(-4.79997,16.6437,3.39986)
(-4.79996,16.6437,3.19986)
(-4.99997,16.6437,3.39985)
(-4.99996,16.6437,3.19985)
(-4.80014,16.6437,3.39985)
(-4.80015,16.6437,3.19985)
(-5.00015,16.6438,3.19985)
(-5.00014,16.6438,3.39985)
(-4.79997,17.0437,3.39987)
(-4.79998,17.0437,3.19987)
(-4.99997,17.0438,3.39987)
(-4.99998,17.0438,3.19987)
(2.24893e-05,16.0436,3.39985)
(1.72917e-05,16.0436,3.19985)
(-0.199983,16.0436,3.19985)
(-0.199978,16.0436,3.39985)
(2.55629e-05,16.4436,3.39984)
(2.03653e-05,16.4436,3.19984)
(-0.199974,16.4436,3.39985)
(-0.19998,16.4436,3.19985)
(2.03893e-05,15.6436,3.39986)
(1.36141e-05,15.6436,3.19986)
(-0.199986,15.6436,3.19986)
(-0.19998,15.6436,3.39986)
(2.36363e-05,16.0436,3.39985)
(1.68612e-05,16.0436,3.19985)
(-0.199976,16.0436,3.39985)
(-0.199983,16.0436,3.19985)
(1.91906e-05,15.2436,3.39986)
(1.15693e-05,15.2436,3.19986)
(-0.199988,15.2436,3.19987)
(-0.199981,15.2436,3.39987)
(2.15459e-05,15.6436,3.39985)
(1.39246e-05,15.6436,3.19985)
(-0.199978,15.6436,3.39986)
(-0.199986,15.6436,3.19986)
(1.77006e-05,14.8436,3.39986)
(9.33008e-06,14.8436,3.19986)
(-0.199991,14.8436,3.19987)
(-0.199982,14.8436,3.39987)
(1.99163e-05,15.2436,3.39986)
(1.15458e-05,15.2436,3.19986)
(-0.19998,15.2436,3.39987)
(-0.199988,15.2436,3.19987)
(1.66001e-05,14.4436,3.39986)
(9.76295e-06,14.4436,3.19986)
(-0.19999,14.4436,3.19987)
